,Date,Month,Locality,Site,Bar,Station,Counter,Quadrat_ID,Live_Dead,Size,Count,Treatment,Location,Substation,Year,Epoch,NewStation
15943,7/12/2011,Jul,CR,O,1,CRO1,Jerry,20110712_CRO1_01_10,L,NA,0,control,NA,CRO1,2011,1,CRO1
15944,7/12/2011,Jul,CR,O,1,CRO1,Jerry,20110712_CRO1_01_10,D,NA,0,control,NA,CRO1,2011,1,CRO1
15945,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_01,L,NA,0,control,NA,CRO3,2011,1,CRO3
15946,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_01,D,NA,0,control,NA,CRO3,2011,1,CRO3
15947,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_02,L,6.5,1,control,NA,CRO3,2011,1,CRO3
15948,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_02,D,27.8,1,control,NA,CRO3,2011,1,CRO3
15949,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_02,D,10.4,1,control,NA,CRO3,2011,1,CRO3
15950,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_03,L,9.9,1,control,NA,CRO3,2011,1,CRO3
15951,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_03,L,9.9,1,control,NA,CRO3,2011,1,CRO3
15952,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_03,L,9.5,1,control,NA,CRO3,2011,1,CRO3
15953,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_03,L,13.9,1,control,NA,CRO3,2011,1,CRO3
15954,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_03,L,18.3,1,control,NA,CRO3,2011,1,CRO3
15955,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_03,L,10.8,1,control,NA,CRO3,2011,1,CRO3
15956,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_03,L,10,1,control,NA,CRO3,2011,1,CRO3
15957,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_03,L,13.2,1,control,NA,CRO3,2011,1,CRO3
15958,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_03,D,NA,0,control,NA,CRO3,2011,1,CRO3
15959,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_04,L,NA,0,control,NA,CRO3,2011,1,CRO3
15960,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_04,D,NA,0,control,NA,CRO3,2011,1,CRO3
15961,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_05,L,13.6,1,control,NA,CRO3,2011,1,CRO3
15962,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_05,L,14.2,1,control,NA,CRO3,2011,1,CRO3
15963,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_05,L,29.5,1,control,NA,CRO3,2011,1,CRO3
15964,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_05,L,15.6,1,control,NA,CRO3,2011,1,CRO3
15965,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_05,L,16.1,1,control,NA,CRO3,2011,1,CRO3
15966,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_05,L,14.3,1,control,NA,CRO3,2011,1,CRO3
15967,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_05,D,66.3,1,control,NA,CRO3,2011,1,CRO3
15968,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_05,D,64.1,1,control,NA,CRO3,2011,1,CRO3
15969,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_05,D,40.6,1,control,NA,CRO3,2011,1,CRO3
15970,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_06,L,NA,0,control,NA,CRO3,2011,1,CRO3
15971,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_06,D,NA,0,control,NA,CRO3,2011,1,CRO3
15972,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_07,L,NA,0,control,NA,CRO3,2011,1,CRO3
15973,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_07,D,NA,0,control,NA,CRO3,2011,1,CRO3
15974,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_08,L,NA,0,control,NA,CRO3,2011,1,CRO3
15975,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_08,D,NA,0,control,NA,CRO3,2011,1,CRO3
15976,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_09,L,NA,0,control,NA,CRO3,2011,1,CRO3
15977,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_09,D,NA,0,control,NA,CRO3,2011,1,CRO3
15978,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_10,L,NA,0,control,NA,CRO3,2011,1,CRO3
15979,7/12/2011,Jul,CR,O,3,CRO3,Jerry,20110712_CRO3_01_10,D,NA,0,control,NA,CRO3,2011,1,CRO3
15980,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_01,L,NA,0,control,NA,CRO4,2011,1,CRO4
15981,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_01,D,NA,0,control,NA,CRO4,2011,1,CRO4
15982,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_02,L,NA,0,control,NA,CRO4,2011,1,CRO4
15983,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_02,D,NA,0,control,NA,CRO4,2011,1,CRO4
15984,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_03,L,33.2,1,control,NA,CRO4,2011,1,CRO4
15985,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_03,L,45.8,1,control,NA,CRO4,2011,1,CRO4
15986,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_03,L,28.8,1,control,NA,CRO4,2011,1,CRO4
15987,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_03,L,29.7,1,control,NA,CRO4,2011,1,CRO4
15988,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_03,L,46.4,1,control,NA,CRO4,2011,1,CRO4
15989,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_03,L,33,1,control,NA,CRO4,2011,1,CRO4
15990,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_03,L,40.9,1,control,NA,CRO4,2011,1,CRO4
15991,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_03,L,34.7,1,control,NA,CRO4,2011,1,CRO4
15992,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_03,L,34.4,1,control,NA,CRO4,2011,1,CRO4
15993,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_03,L,35.5,1,control,NA,CRO4,2011,1,CRO4
15994,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_03,L,41.3,1,control,NA,CRO4,2011,1,CRO4
15995,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_03,L,22.8,1,control,NA,CRO4,2011,1,CRO4
15996,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_03,L,17.9,1,control,NA,CRO4,2011,1,CRO4
15997,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_03,D,18.8,1,control,NA,CRO4,2011,1,CRO4
15998,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_04,L,42.5,1,control,NA,CRO4,2011,1,CRO4
15999,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_04,L,47.9,1,control,NA,CRO4,2011,1,CRO4
16000,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_04,L,32.3,1,control,NA,CRO4,2011,1,CRO4
16001,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_04,L,33.1,1,control,NA,CRO4,2011,1,CRO4
16002,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_04,L,39.1,1,control,NA,CRO4,2011,1,CRO4
16003,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_04,L,35,1,control,NA,CRO4,2011,1,CRO4
16004,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_04,L,27.5,1,control,NA,CRO4,2011,1,CRO4
16005,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_04,L,38.4,1,control,NA,CRO4,2011,1,CRO4
16006,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_04,L,32.6,1,control,NA,CRO4,2011,1,CRO4
16007,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_04,L,24.4,1,control,NA,CRO4,2011,1,CRO4
16008,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_04,D,45.1,1,control,NA,CRO4,2011,1,CRO4
16009,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_05,L,34.9,1,control,NA,CRO4,2011,1,CRO4
16010,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_05,L,48.6,1,control,NA,CRO4,2011,1,CRO4
16011,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_05,L,20.1,1,control,NA,CRO4,2011,1,CRO4
16012,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_05,D,NA,0,control,NA,CRO4,2011,1,CRO4
16013,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_06,L,33.9,1,control,NA,CRO4,2011,1,CRO4
16014,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_06,L,31,1,control,NA,CRO4,2011,1,CRO4
16015,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_06,L,29.7,1,control,NA,CRO4,2011,1,CRO4
16016,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_06,L,39.3,1,control,NA,CRO4,2011,1,CRO4
16017,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_06,L,36.8,1,control,NA,CRO4,2011,1,CRO4
16018,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_06,L,38.4,1,control,NA,CRO4,2011,1,CRO4
16019,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_06,L,37.4,1,control,NA,CRO4,2011,1,CRO4
16020,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_06,D,NA,0,control,NA,CRO4,2011,1,CRO4
16021,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_07,L,38.9,1,control,NA,CRO4,2011,1,CRO4
16022,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_07,L,24.3,1,control,NA,CRO4,2011,1,CRO4
16023,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_07,L,35.3,1,control,NA,CRO4,2011,1,CRO4
16024,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_07,L,45.4,1,control,NA,CRO4,2011,1,CRO4
16025,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_07,L,33.9,1,control,NA,CRO4,2011,1,CRO4
16026,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_07,L,46.9,1,control,NA,CRO4,2011,1,CRO4
16027,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_07,L,51.9,1,control,NA,CRO4,2011,1,CRO4
16028,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_07,L,36.9,1,control,NA,CRO4,2011,1,CRO4
16029,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_07,L,23.9,1,control,NA,CRO4,2011,1,CRO4
16030,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_07,L,27.8,1,control,NA,CRO4,2011,1,CRO4
16031,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_07,L,29.7,1,control,NA,CRO4,2011,1,CRO4
16032,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_07,L,55.4,1,control,NA,CRO4,2011,1,CRO4
16033,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_07,L,15.8,1,control,NA,CRO4,2011,1,CRO4
16034,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_07,L,25.8,1,control,NA,CRO4,2011,1,CRO4
16035,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_07,D,31.4,1,control,NA,CRO4,2011,1,CRO4
16036,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_07,D,26.1,1,control,NA,CRO4,2011,1,CRO4
16037,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_08,L,NA,0,control,NA,CRO4,2011,1,CRO4
16038,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_08,D,NA,0,control,NA,CRO4,2011,1,CRO4
16039,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_09,L,29.1,1,control,NA,CRO4,2011,1,CRO4
16040,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_09,L,32.4,1,control,NA,CRO4,2011,1,CRO4
16041,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_09,L,22.7,1,control,NA,CRO4,2011,1,CRO4
16042,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_09,L,9,1,control,NA,CRO4,2011,1,CRO4
16043,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_09,L,30.9,1,control,NA,CRO4,2011,1,CRO4
16044,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_09,L,28.7,1,control,NA,CRO4,2011,1,CRO4
16045,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_09,L,34.9,1,control,NA,CRO4,2011,1,CRO4
16046,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_09,L,48.6,1,control,NA,CRO4,2011,1,CRO4
16047,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_09,L,20.1,1,control,NA,CRO4,2011,1,CRO4
16048,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_09,L,24.5,1,control,NA,CRO4,2011,1,CRO4
16049,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_09,L,38.1,1,control,NA,CRO4,2011,1,CRO4
16050,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_09,L,39.4,1,control,NA,CRO4,2011,1,CRO4
16051,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_09,D,50.3,1,control,NA,CRO4,2011,1,CRO4
16052,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_10,L,NA,0,control,NA,CRO4,2011,1,CRO4
16053,7/12/2011,Jul,CR,O,4,CRO4,Jerry,20110712_CRO4_01_10,D,NA,0,control,NA,CRO4,2011,1,CRO4
16054,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_01,L,NA,0,control,NA,CKI2,2012,1,CKI2
16055,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_01,D,NA,0,control,NA,CKI2,2012,1,CKI2
16056,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_02,L,NA,0,control,NA,CKI2,2012,1,CKI2
16057,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_02,D,NA,0,control,NA,CKI2,2012,1,CKI2
16058,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_03,L,NA,0,control,NA,CKI2,2012,1,CKI2
16059,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_03,D,NA,0,control,NA,CKI2,2012,1,CKI2
16060,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_04,L,37.8,1,control,NA,CKI2,2012,1,CKI2
16061,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_04,L,26,1,control,NA,CKI2,2012,1,CKI2
16062,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_04,L,29.6,1,control,NA,CKI2,2012,1,CKI2
16063,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_04,L,44.9,1,control,NA,CKI2,2012,1,CKI2
16064,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_04,D,39,1,control,NA,CKI2,2012,1,CKI2
16065,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_04,D,26,1,control,NA,CKI2,2012,1,CKI2
16066,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_04,D,45.1,1,control,NA,CKI2,2012,1,CKI2
16067,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_04,D,38.1,1,control,NA,CKI2,2012,1,CKI2
16068,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_04,D,37.6,1,control,NA,CKI2,2012,1,CKI2
16069,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_04,D,52.5,1,control,NA,CKI2,2012,1,CKI2
16070,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_04,D,58,1,control,NA,CKI2,2012,1,CKI2
16071,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_04,D,29.4,1,control,NA,CKI2,2012,1,CKI2
16072,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_05,L,36.2,1,control,NA,CKI2,2012,1,CKI2
16073,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_05,D,63.3,1,control,NA,CKI2,2012,1,CKI2
16074,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_05,D,44.9,1,control,NA,CKI2,2012,1,CKI2
16075,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_05,D,30.7,1,control,NA,CKI2,2012,1,CKI2
16076,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_05,D,38.7,1,control,NA,CKI2,2012,1,CKI2
16077,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_05,D,27.5,1,control,NA,CKI2,2012,1,CKI2
16078,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_05,D,28.2,1,control,NA,CKI2,2012,1,CKI2
16079,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,L,46.4,1,control,NA,CKI2,2012,1,CKI2
16080,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,L,62.3,1,control,NA,CKI2,2012,1,CKI2
16081,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,L,38.5,1,control,NA,CKI2,2012,1,CKI2
16082,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,L,38.7,1,control,NA,CKI2,2012,1,CKI2
16083,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,L,26.9,1,control,NA,CKI2,2012,1,CKI2
16084,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,L,43.1,1,control,NA,CKI2,2012,1,CKI2
16085,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,L,15.7,1,control,NA,CKI2,2012,1,CKI2
16086,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,L,49.5,1,control,NA,CKI2,2012,1,CKI2
16087,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,L,39.9,1,control,NA,CKI2,2012,1,CKI2
16088,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,L,43,1,control,NA,CKI2,2012,1,CKI2
16089,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,L,50.9,1,control,NA,CKI2,2012,1,CKI2
16090,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,L,42.9,1,control,NA,CKI2,2012,1,CKI2
16091,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,L,42.2,1,control,NA,CKI2,2012,1,CKI2
16092,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,L,53.8,1,control,NA,CKI2,2012,1,CKI2
16093,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,L,37.1,1,control,NA,CKI2,2012,1,CKI2
16094,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,L,36,1,control,NA,CKI2,2012,1,CKI2
16095,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,L,87.7,1,control,NA,CKI2,2012,1,CKI2
16096,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,L,20.2,1,control,NA,CKI2,2012,1,CKI2
16097,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,D,27.5,1,control,NA,CKI2,2012,1,CKI2
16098,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,D,68.8,1,control,NA,CKI2,2012,1,CKI2
16099,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,D,51.3,1,control,NA,CKI2,2012,1,CKI2
16100,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,D,43.8,1,control,NA,CKI2,2012,1,CKI2
16101,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,D,37.5,1,control,NA,CKI2,2012,1,CKI2
16102,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,D,44.6,1,control,NA,CKI2,2012,1,CKI2
16103,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,D,33.4,1,control,NA,CKI2,2012,1,CKI2
16104,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,D,21.8,1,control,NA,CKI2,2012,1,CKI2
16105,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,D,37.1,1,control,NA,CKI2,2012,1,CKI2
16106,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,D,50,1,control,NA,CKI2,2012,1,CKI2
16107,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_06,D,88.5,1,control,NA,CKI2,2012,1,CKI2
16108,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,36.4,1,control,NA,CKI2,2012,1,CKI2
16109,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,19,1,control,NA,CKI2,2012,1,CKI2
16110,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,27.1,1,control,NA,CKI2,2012,1,CKI2
16111,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,35.5,1,control,NA,CKI2,2012,1,CKI2
16112,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,28.2,1,control,NA,CKI2,2012,1,CKI2
16113,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,49,1,control,NA,CKI2,2012,1,CKI2
16114,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,22,1,control,NA,CKI2,2012,1,CKI2
16115,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,47.2,1,control,NA,CKI2,2012,1,CKI2
16116,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,24,1,control,NA,CKI2,2012,1,CKI2
16117,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,31.3,1,control,NA,CKI2,2012,1,CKI2
16118,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,32,1,control,NA,CKI2,2012,1,CKI2
16119,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,45.7,1,control,NA,CKI2,2012,1,CKI2
16120,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,38.7,1,control,NA,CKI2,2012,1,CKI2
16121,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,20.1,1,control,NA,CKI2,2012,1,CKI2
16122,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,34.1,1,control,NA,CKI2,2012,1,CKI2
16123,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,27.2,1,control,NA,CKI2,2012,1,CKI2
16124,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,32.1,1,control,NA,CKI2,2012,1,CKI2
16125,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,28.5,1,control,NA,CKI2,2012,1,CKI2
16126,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,60,1,control,NA,CKI2,2012,1,CKI2
16127,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,45.2,1,control,NA,CKI2,2012,1,CKI2
16128,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,39.8,1,control,NA,CKI2,2012,1,CKI2
16129,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,69.4,1,control,NA,CKI2,2012,1,CKI2
16130,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,30.9,1,control,NA,CKI2,2012,1,CKI2
16131,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,44.2,1,control,NA,CKI2,2012,1,CKI2
16132,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,26.6,1,control,NA,CKI2,2012,1,CKI2
16133,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,32.2,1,control,NA,CKI2,2012,1,CKI2
16134,10/16/2012,Oct,CK,I,2,CKI2,FREDERICK,20121016_CKI2_01_07,L,40.4,1,control,NA,CKI2,2012,1,CKI2
